"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Title 2","Title 2 Length","Title 2 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Description 2","Meta Description 2 Length","Meta Description 2 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://albaniavisit.com/destinations/tirana/","text/html; charset=utf-8","200","OK","Indexable","","Discover Tirana - Albania's Vibrant Capital City","48","412","Custom Audio Player","19","187","Discover Tirana, Albania’s bold capital, where history meets modern life. Explore Skanderbeg Square, Mount Dajti, vibrant cafes, and rich culture.","146","885","","0","0","","0","Tirana","6","Discover the Land of The Eagles","31","Listen to this story","20","The Capital City That Refuses to Be Defined","43","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/destinations/tirana/","","","","","","617281","121231","121231","47.242","","7041","1051","6.699","58.579","Fairly Hard","8.615","1","2","","2179","900","0","44.800","171","86","0","47","41","0","","","","","f6e04947dea34f1eca11dcd0b351d4dc","0.221","Tue, 14 Oct 2025 00:35:27 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/destinations/tirana/","2025-10-13 19:36:03"
"https://albaniavisit.com/attractions/vjosa-river/","text/html; charset=utf-8","200","OK","Indexable","","The Vjosa - Discover Europe's First Wild River National Park","60","527","","0","0","Discover the Vjosa, Albania's unique wild river, now Europe's first Wild River National Park. Explore activities, towns, and the river's rich biodiversity.","155","899","","0","0","","0","Vjosa River","11","Discover the Land of The Eagles","31","Guide to the Vjosa River in Albania","35","Getting to the Vjosa River","26","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/attractions/vjosa-river/","","","","","","551717","111347","111347","43.390","","8093","1176","6.882","55.874","Fairly Hard","11.139","1","2","","259","134","0","6.670","186","91","0","26","26","0","","","","","ce8ebecee3f305f521171e3cf454289d","0.132","Mon, 13 Oct 2025 06:37:55 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/attractions/vjosa-river/","2025-10-13 19:36:03"
"https://albaniavisit.com/destinations/himare/","text/html; charset=utf-8","200","OK","Indexable","","Discover Himarë - Albania","25","231","","0","0","Explore Himarë, a stunning coastal town on the Albanian Riviera. From sun-kissed beaches to rich cultural heritage, discover what makes Himarë a must-visit.","156","969","","0","0","","0","Himarë","6","Discover the Land of The Eagles","31","Why Visit Himarë","16","Top Sights and Activities","25","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/destinations/himare/","","","","","","489193","100553","100553","39.184","","6583","935","7.041","61.126","Normal","10.063","1","2","","2164","893","0","44.450","155","79","0","9","9","0","","","","","55e75e397f2ccc2e13f2f15ce087dcd3","0.233","Tue, 14 Oct 2025 00:24:15 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/destinations/himare/","2025-10-13 19:36:03"
"https://albaniavisit.com/attractions/gjirokastra-castle-museum/","text/html; charset=utf-8","200","OK","Indexable","","Gjirokastra Castle - History, Legends & Travel Tips","51","445","","0","0","Explore Gjirokastra Castle, Albania’s stone fortress. Legends, museums, Cold War bunkers, and travel tips inside a UNESCO World Heritage Site.","142","881","","0","0","","0","Gjirokastra Castle","18","Journey Through Gjirokastra’s Stone Fortress","44","Climbing Through Time","21","Through the Gates","17","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/attractions/gjirokastra-castle-museum/","","","","","","593878","111130","111130","43.305","","8724","1255","6.951","60.350","Normal","10.964","1","2","","239","121","0","6.020","150","73","0","9","9","0","","","","","f9e230cfedebda5b0e6c98ca02c2ec30","0.194","Mon, 13 Oct 2025 06:54:56 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/attractions/gjirokastra-castle-museum/","2025-10-13 19:36:04"
"https://albaniavisit.com/destinations/kruje/","text/html; charset=utf-8","200","OK","Indexable","","Discover Krujë - Albania","24","212","","0","0","Explore Kruje, Albania's hidden gem, where stunning landscapes, medieval history, and vibrant culture come together for an unforgettable Balkan experience.","155","964","","0","0","","0","Krujë","5","Discover the Land of The Eagles","31","Why Visit","9","Top Attractions and Activities","30","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/destinations/kruje/","","","","","","509193","101743","101743","39.648","","6193","903","6.858","58.938","Fairly Hard","9.230","1","2","","2140","892","0","44.400","175","83","0","10","9","0","","","","","5124cda8921d41476c818b80c5e40023","0.262","Mon, 13 Oct 2025 07:04:34 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/destinations/kruje/","2025-10-13 19:36:04"
"https://albaniavisit.com/travel-guide/sim-cards-albania/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","2","","1695","890","0","44.300","0","0","0","0","0","0","","","","","","2.490","","https://albaniavisit.com/travel-guide/best-esim-albania/","HTTP Redirect","","","1.1","","","","","","https://albaniavisit.com/travel-guide/sim-cards-albania/","2025-10-13 19:36:03"
"https://albaniavisit.com/northern-albania","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","0","","890","890","0","44.300","0","0","0","0","0","0","","","","","","2.851","","https://albaniavisit.com/northern-albania/","HTTP Redirect","","","1.1","","","","","","https://albaniavisit.com/northern-albania","2025-10-13 19:36:04"
"https://albaniavisit.com/attractions/berat-castle/","text/html; charset=UTF-8","200","OK","Indexable","","Berat Castle - A Timeless Journey in Albania's History","54","476","","0","0","Discover the rich history and stunning views of Berat Castle in Albania. Explore the ancient ruins and immerse yourself in the past with our detailed guide.","156","940","","0","0","","0","Berat Castle","12","Discover the Land of The Eagles","31","Where 100 Families Still Live Behind Medieval Walls","51","The Climb Through Centuries","27","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/attractions/berat-castle/","","","","","","509597","104833","104833","40.852","","7457","1088","6.854","60.255","Normal","11.010","1","2","","235","119","0","5.920","162","83","0","9","9","0","","","","","2ddc5d355cff8781b3c2ac97a5844e24","4.966","Tue, 14 Oct 2025 00:36:08 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/attractions/berat-castle/","2025-10-13 19:36:03"
"https://albaniavisit.com/?local_ga_js=eddc2eb215fa838e503ef15eaab3a44a","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","2.368","Tue, 14 Oct 2025 00:36:08 GMT","","","","","1.1","","","","","","https://albaniavisit.com/?local_ga_js=eddc2eb215fa838e503ef15eaab3a44a","2025-10-13 19:36:06"
"https://albaniavisit.com/destinations/orikum/","text/html; charset=UTF-8","200","OK","Indexable","","Orikum, Albania Travel Guide | Visit Albania","44","386","","0","0","Discover Orikum, Albania's low-key coastal town. Real tips on beaches, costs, and local life - without the tourist crowds of the Albanian Riviera.","146","874","","0","0","","0","Orikum","6","Discover the Land of The Eagles","31","Why Visit","9","Best Time to Visit","18","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/destinations/orikum/","","","","","","556820","110590","110590","43.095","","6882","1035","6.649","61.151","Normal","9.299","1","2","","464","232","0","11.550","160","80","0","9","9","0","","","","","35570f1e22eaee051d50d2f8c2d78c92","5.079","Tue, 14 Oct 2025 00:36:08 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/destinations/orikum/","2025-10-13 19:36:03"
"https://albaniavisit.com/destinations/shkoder/","text/html; charset=utf-8","200","OK","Indexable","","Discover Shkodër - Albania","26","238","Custom Audio Player","19","187","Explore Shkodër's rich heritage, vibrant culture, and natural wonders—a perfect blend of ancient history, modernity, and breathtaking landscapes.","145","894","","0","0","","0","Shkodër","7","Discover the Land of The Eagles","31","Listen to this story","20","Where Waters Meet Mountains and History Embraces the Future","59","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/destinations/shkoder/","","","","","","542459","115274","115274","44.920","","9778","1438","6.800","59.623","Fairly Hard","13.351","1","2","","2121","893","0","44.450","172","80","0","14","14","0","","","","","51c055396d8b17a2fce695a436081d47","0.206","Tue, 14 Oct 2025 00:23:08 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/destinations/shkoder/","2025-10-13 19:36:09"
"https://albaniavisit.com/travel-guide/ferry-services/","text/html; charset=UTF-8","200","OK","Indexable","","The Complete Guide to Ferry Services In And Out Of Albania","58","533","","0","0","Book ferry tickets to Albania for an iconic sea journey across the Adriatic and Ionian seas. Search timetables, compare fares, and reserve your passage from Italy, Greece, and beyond.","183","1121","","0","0","","0","Ferry Service","13","Discover the Land of The Eagles","31","Ferry to Albania","16","Ferry Routes","12","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/travel-guide/ferry-services/","","","","","","459843","97200","97200","37.877","","6426","940","6.836","58.988","Fairly Hard","10.564","1","2","","3376","891","0","44.350","149","71","0","15","12","0","","","","","78aaa7c8cc8a127eda7a5274fe066c82","5.346","Tue, 14 Oct 2025 00:36:09 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/travel-guide/ferry-services/","2025-10-13 19:36:04"
"https://albaniavisit.com/bus/tirana-to-gjirokaster/","text/html; charset=UTF-8","200","OK","Indexable","","Tirana to Gjirokastër Bus | Timetables, Tickets & Travel Tips","61","532","","0","0","Discover the wonders of Tirana and Gjirokaster on a scenic bus journey. Learn about schedules, tickets, and top attractions in our travel guide.","144","875","","0","0","","0","Discover the Land of The Eagles","31","Be First to Know","16","Schedule, Tickets, and Travel Tips","34","Bus Schedules and Travel Duration","33","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/bus/tirana-to-gjirokaster/","","","","","","550213","99682","99682","38.844","","6297","964","6.532","59.393","Fairly Hard","8.077","1","2","","894","891","0","44.350","180","99","0","14","9","0","","","","","635bd9c0df86061e5984052535931313","4.256","Tue, 14 Oct 2025 00:36:11 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/bus/tirana-to-gjirokaster/","2025-10-13 19:36:07"
"https://albaniavisit.com/destinations/korce/","text/html; charset=UTF-8","200","OK","Indexable","","Discover Korça - Visit Albania","30","262","","0","0","Experience Korçë's vibrant culture, artistic heritage, and lively markets—a captivating blend of tradition and modernity in Southeast Albania.","142","857","","0","0","","0","Korcë","5","Discover the Land of The Eagles","31","Why Visit","9","A Brief History of Korçë","24","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/destinations/korce/","","","","","","457565","98059","98059","38.212","","7062","1004","7.034","60.493","Normal","11.526","1","2","","2143","891","0","44.350","150","73","0","9","9","0","","","","","949d8fd7aa3ceff2cc6ecb20deaffaa6","3.829","Tue, 14 Oct 2025 00:36:12 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/destinations/korce/","2025-10-13 19:36:08"
"https://albaniavisit.com/activities/cycle-albania/","text/html; charset=UTF-8","200","OK","Indexable","","A Cyclist's Paradise | Visit Albania","36","301","","0","0","Discover Albania's untapped potential as a cycling destination. From challenging mountain terrains in the north to leisurely coastal routes in the south, Albania offers a unique blend of adventure and culture for cyclists.","222","1335","","0","0","","0","A Cyclist’s Paradise","20","attractions","11","Cycle Albania","13","Experiences","11","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/activities/cycle-albania/","","","","","","602879","102785","102785","40.054","","6602","959","6.884","58.326","Fairly Hard","8.114","1","2","","3919","891","0","44.350","241","101","0","6","6","0","","","","","eaafa9e34e0aca198b89b051d5d83d35","4.131","Tue, 14 Oct 2025 00:36:12 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/activities/cycle-albania/","2025-10-13 19:36:08"
"https://albaniavisit.com/attractions/coastal-albania/","text/html; charset=utf-8","200","OK","Indexable","","Discover Albania's Spectacular 362-Kilometer Coastline","54","494","","0","0","Discover Albania's coastline, where history and natural beauty coalesce. Explore ancient ruins, secluded beaches, and local culture in this comprehensive guide.","160","977","","0","0","","0","Explore 362-km of Spectacular Coastline","39","Discover the Land of The Eagles","31","Introduction","12","When to Go","10","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/attractions/coastal-albania/","","","","","","468518","101037","101037","39.372","","7859","1088","7.223","58.259","Fairly Hard","12.510","1","2","","2850","893","0","44.450","165","78","0","9","9","0","","","","","65148b5aa4d8f3ce9ab330a94e193611","0.175","Mon, 13 Oct 2025 07:31:47 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/attractions/coastal-albania/","2025-10-13 19:36:13"
"https://albaniavisit.com/attractions/unesco-world-heritage-sites/","text/html; charset=UTF-8","200","OK","Indexable","","Discover Albania's Captivating UNESCO World Heritage Sites","58","540","","0","0","Discover Albania's UNESCO World Heritage sites of Butrint, Ottoman-era Berat and Gjirokastra, the natural beauty of Lake Ohrid, and the primeval beech forests.","159","986","","0","0","","0","UNESCO World Heritage","21","Discover the Land of The Eagles","31","Journey Into the Past","21","Butrint – A Window to Albania’s Ancient Past","44","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","","","https://albaniavisit.com/attractions/unesco-world-heritage-sites/","","","","","","484339","100186","100186","39.041","","6789","957","7.094","55.756","Fairly Hard","10.665","1","2","","2918","893","0","44.450","165","80","0","10","10","0","","","","","1fff2e4b6c1ca5b6d1f4469983348c1d","3.543","Tue, 14 Oct 2025 00:36:13 GMT","","","","en-US","1.1","","","","","","https://albaniavisit.com/attractions/unesco-world-heritage-sites/","2025-10-13 19:36:09"
