id,object_type,slug,seo_title,seo_description,is_pillar_content,focus_keyword,seo_score,robots,advanced_robots,canonical_url,primary_term,schema_data,social_facebook_thumbnail,social_facebook_title,social_facebook_description,social_twitter_thumbnail,social_twitter_title,social_twitter_description,redirect_to,redirect_type
"61041","post","villamaria-hotel","","","no","","","","","","","","","","","","","","",""
"61051","post","hotel-miramare","","","no","","","","","","","","","","","","","","",""
"61058","post","allure-apartment","","","no","","","","","","","","","","","","","","",""
"61068","post","villa-filip","","","no","","","","","","","","","","","","","","",""
"61075","post","apartments-klajdi","","","no","","","","","","","","","","","","","","",""
"61090","post","rock-apartments","","","no","","","","","","","","","","","","","","",""
"61100","post","palorto-hotel","","","no","","","","","","","","","","","","","","",""
"61107","post","belleview-apartment","","","no","","","","","","","","","","","","","","",""
"61117","post","villa-zeka-ksamil","","","no","","","","","","","","","","","","","","",""
"61127","post","villa-sun","","","no","","","","","","","","","","","","","","",""
"61137","post","studio-silva","","","no","","","","","","","","","","","","","","",""
"61147","post","villa-mucho","","","no","","","","","","","","","","","","","","",""
"61156","post","qeparo-napolon-complex","","","no","","","","","","","","","","","","","","",""
"61163","post","villa-edilinda","","","no","","","","","","","","","","","","","","",""
"61173","post","hotel-alpin-llogara","","","no","","","","","","","","","","","","","","",""
"61180","post","hotel-4-stinet","","","no","","","","","","","","","","","","","","",""
"61187","post","lille-france-apartments","","","no","","","","","","","","","","","","","","",""
"61194","post","hotel-villa-petro-dhermi","","","no","","","","","","","","","","","","","","",""
"61201","post","dajti-park-resort","","","no","","","","","","","","","","","","","","",""
"61208","post","univers-resort","","","no","","","","","","","","","","","","","","",""
"61215","post","bourbos-summer-rooms","","","no","","","","","","","","","","","","","","",""
"61226","post","hotel-kamberi","","","no","","","","","","","","","","","","","","",""
"61236","post","seaside-duplex-stone-villa","","","no","","","","","","","","","","","","","","",""
"61246","post","royal-hill-hotel","","","no","","","","","","","","","","","","","","",""
"61254","post","hotel-edola","","","no","","","","","","","","","","","","","","",""
"61264","post","apartments-kraja","","","no","","","","","","","","","","","","","","",""
"61275","post","hotel-vila-15-center","","","no","","","","","","","","","","","","","","",""
"61282","post","le-palazzine-hotel","","","no","","","","","","","","","","","","","","",""
"61289","post","hotel-ms","","","no","","","","","","","","","","","","","","",""
"61306","post","centrum-hotel","","","no","","","","","","","","","","","","","","",""
"61313","post","lot-boutique-hotel-by-hotels-and-preference","","","no","","","","","","","","","","","","","","",""
"61320","post","the-grandfathers-room","","","no","","","","","","","","","","","","","","",""
"61326","post","bluemoon-suites-sarande","","","no","","","","","","","","","","","","","","",""
"61337","post","valentino-apartments-bouganville-bay-saranda","","","no","","","","","","","","","","","","","","",""
"61348","post","hotel-045","","","no","","","","","","","","","","","","","","",""
"61358","post","ariadnes-apartments","","","no","","","","","","","","","","","","","","",""
"61369","post","herges-hotel","","","no","","","","","","","","","","","","","","",""
"61377","post","pilo-lala-hotel","","","no","","","","","","","","","","","","","","",""
"61384","post","saranda-backpackers","","","no","","","","","","","","","","","","","","",""
"61394","post","flower-hotels-resorts","","","no","","","","","","","","","","","","","","",""
"61401","post","royal-apartment-luxury-holiday-for-queen-and-king","","","no","","","","","","","","","","","","","","",""
"61412","post","hotel-terminal-tirana","","","no","","","","","","","","","","","","","","",""
"61425","post","flori-beach-apartment-radhime","","","no","","","","","","","","","","","","","","",""
"61435","post","boga-alpine-resort","","","no","","","","","","","","","","","","","","",""
"61442","post","belvedere-hotel-suites","","","no","","","","","","","","","","","","","","",""
"61452","post","haris-hotel","","","no","","","","","","","","","","","","","","",""
"61460","post","hotel-opera","","","no","","","","","","","","","","","","","","",""
"61468","post","dajana-apartments","","","no","","","","","","","","","","","","","","",""
"61478","post","alvero-hotel","","","no","","","","","","","","","","","","","","",""
"61485","post","maritim-hotel-plaza-tirana","","","no","","","","","","","","","","","","","","",""
"61492","post","vila-riand","","","no","","","","","","","","","","","","","","",""
"61509","post","andon-lapa-hotel-spa","","","no","","","","","","","","","","","","","","",""
"61519","post","stone-city-hostel","","","no","","","","","","","","","","","","","","",""
"61529","post","bougainville-bay-hotel","","","no","","","","","","","","","","","","","","",""
"61536","post","hotel-queen","","","no","","","","","","","","","","","","","","",""
"61543","post","hotel-shkodra-l","","","no","","","","","","","","","","","","","","",""
"61550","post","studenti-studios","","","no","","","","","","","","","","","","","","",""
"61557","post","sharm-hotel-luxury","","","no","","","","","","","","","","","","","","",""
"61564","post","ikea-hotel","","","no","","","","","","","","","","","","","","",""
"61571","post","green-house","","","no","","","","","","","","","","","","","","",""
"61582","post","prince-of-lake-hotel","","","no","","","","","","","","","","","","","","",""
"61589","post","gold-hotel","","","no","","","","","","","","","","","","","","",""
"61596","post","golden-view-residence","","","no","","","","","","","","","","","","","","",""
"61606","post","hotel-nika-radhime","","","no","","","","","","","","","","","","","","",""
"61616","post","hotel-pini","","","no","","","","","","","","","","","","","","",""
"61624","post","senator-hotel","","","no","","","","","","","","","","","","","","",""
"61631","post","hotel-lakaj","","","no","","","","","","","","","","","","","","",""
"61642","post","godija-hotel-suites","","","no","","","","","","","","","","","","","","",""
"61653","post","belleview-apartment-3","","","no","","","","","","","","","","","","","","",""
"61663","post","apartment-alexis-stefanos","","","no","","","","","","","","","","","","","","",""
"61673","post","hotel-vila-bruci","","","no","","","","","","","","","","","","","","",""
"61680","post","vila-pasqyra","","","no","","","","","","","","","","","","","","",""
"61687","post","villa-miro","","","no","","","","","","","","","","","","","","",""
"61697","post","guesthouse-pashko","","","no","","","","","","","","","","","","","","",""
"61708","post","paradise-apartments","","","no","","","","","","","","","","","","","","",""
"61716","post","guest-house-bake","","","no","","","","","","","","","","","","","","",""
"61723","post","teo-apartaments","","","no","","","","","","","","","","","","","","",""
"61730","post","alex-bed-and-breakfast","","","no","","","","","","","","","","","","","","",""
"61740","post","hotel-boutique-restaurant-gloria","","","no","","","","","","","","","","","","","","",""
"61747","post","hotel-lindi","","","no","","","","","","","","","","","","","","",""
"61755","post","hotel-lula-ksamil","","","no","","","","","","","","","","","","","","",""
"61765","post","vila-cerca-de-mar","","","no","","","","","","","","","","","","","","",""
"61775","post","apartments-cikuli","","","no","","","","","","","","","","","","","","",""
"61792","post","hotel-vataksi","","","no","","","","","","","","","","","","","","",""
"61799","post","saranda-rooms-port","","","no","","","","","","","","","","","","","","",""
"61809","post","new-w-hotel","","","no","","","","","","","","","","","","","","",""
"61816","post","aquamarine-apartments","","","no","","","","","","","","","","","","","","",""
"61832","post","julia-hotel","","","no","","","","","","","","","","","","","","",""
"61840","post","hotel-denta","","","no","","","","","","","","","","","","","","",""
"61850","post","amelia-apartments","","","no","","","","","","","","","","","","","","",""
"61857","post","ionian-seaview","","","no","","","","","","","","","","","","","","",""
"61867","post","tinas-apartment","","","no","","","","","","","","","","","","","","",""
"61888","post","guest-house-and-tavern-leo","","","no","","","","","","","","","","","","","","",""
"61895","post","hotel-almar","","","no","","","","","","","","","","","","","","",""
"61905","post","hotel-republika","","","no","","","","","","","","","","","","","","",""
"61912","post","hotel-magic","","","no","","","","","","","","","","","","","","",""
"61919","post","qeparo-pano-rooms","","","no","","","","","","","","","","","","","","",""
"61929","post","spile-rooms-lukas","","","no","","","","","","","","","","","","","","",""
"61939","post","hotel-venezia","","","no","","","","","","","","","","","","","","",""
"61949","post","dimitri-hotel","","","no","","","","","","","","","","","","","","",""
"61959","post","zero-zero-apartments-sarande","","","no","","","","","","","","","","","","","","",""
"61976","post","belleview-apartment-2","","","no","","","","","","","","","","","","","","",""
"61986","post","blini-park-guesthouse","","","no","","","","","","","","","","","","","","",""
"61993","post","hotel-vila-1928","","","no","","","","","","","","","","","","","","",""
"62000","post","eler-hotel","","","no","","","","","","","","","","","","","","",""
"62007","post","hotel-siklad","","","no","","","","","","","","","","","","","","",""
"62014","post","private-studio-sea-view-2-minutes-away-from-beach","","","no","","","","","","","","","","","","","","",""
"62021","post","keit-hotel","","","no","","","","","","","","","","","","","","",""
"62028","post","eraldo-brahimi-apartaments","","","no","","","","","","","","","","","","","","",""
